System,User,Operation,Object,Date,Time
PM,apuzon,DELETE,PAYMENTS,2020-05-25,15:47:53
PM,amaly,LOGOFF,none,2020-05-25,15:48:09
PM,apuzon,LOGOFF,none,2020-05-25,15:48:58
SALES,gnyski,INSERT,ORDERS,2020-05-25,15:49:18
PM,amaly,LOGON,none,2020-05-25,15:50:09
SALES,app,INSERT,ORDERS,2020-05-25,15:51:17
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-25,15:51:50
SALES,amaly,SELECT,PRODUCTS,2020-05-25,15:51:59
PM,adynka,SELECT,ASSIGNMENTS,2020-05-25,15:54:24
PM,anowotworski,SELECT,TASKS,2020-05-25,15:54:30
SALES,mwarzycha,DELETE,DISTRIBUTORS,2020-05-25,15:54:43
PM,kuszka,DELETE,CUSTOMERS,2020-05-25,15:55:15
PM,mwyjko,DELETE,PROJECT_STATUS,2020-05-25,15:55:43
PM,gnyski,UPDATE,CLIENTS,2020-05-25,15:56:16
PM,apuzon,LOGON,none,2020-05-25,15:57:30
PM,tlalka,LOGOFF,none,2020-05-25,15:59:18
SALES,mwarzycha,DELETE,DISTRIBUTORS,2020-05-25,15:59:40
PM,amaly,LOGOFF,none,2020-05-25,16:06:45
PM,zfenicki,LOGON,none,2020-05-25,16:07:20
PM,kuszka,UPDATE,CLIENTS,2020-05-25,16:08:40
PM,apuzon,INSERT,PAYMENTS,2020-05-25,16:09:57
PM,zkrepy,LOGOFF,none,2020-05-25,16:11:49
PM,amaly,LOGON,none,2020-05-25,16:12:17
PM,mwarzycha,INSERT,SKILLS,2020-05-25,16:12:18
PM,apuzon,LOGOFF,none,2020-05-25,16:12:50
PM,apuzon,LOGON,none,2020-05-25,16:14:32
PM,mszkopianski,LOGON,none,2020-05-25,16:16:03
SALES,sbaszel,DELETE,PRODUCTS,2020-05-25,16:18:18
SALES,sbaszel,UPDATE,WAREHOUSES,2020-05-25,16:18:19
PM,amaly,SELECT,CUSTOMERS,2020-05-25,16:20:22
SALES,app,SELECT,PRODUCTS,2020-05-25,16:22:07
SALES,app,SELECT,DISTRIBUTORS,2020-05-25,16:22:29
PM,apuzon,UPDATE,PAYMENTS,2020-05-25,16:23:49
PM,ktarnows,LOGON,none,2020-05-25,16:25:51
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-25,16:26:53
PM,kuszka,LOGOFF,none,2020-05-25,16:28:55
PM,aosinska,LOGOFF,none,2020-05-25,16:28:59
PM,aosinska,LOGON,none,2020-05-25,16:29:38
SALES,app,SELECT,DISTRIBUTORS,2020-05-25,16:31:27
SALES,app,INSERT,ORDERS,2020-05-25,16:33:30
SALES,gnyski,SELECT,DISTRIBUTORS,2020-05-25,16:34:35
PM,app,LOGOFF,none,2020-05-25,16:36:50
PM,apuzon,LOGOFF,none,2020-05-25,16:45:59
PM,kespiel,DROP USER,none,2020-05-25,16:49:00
PM,kuszka,LOGON,none,2020-05-25,16:50:58
PM,gnyski,INSERT,CUSTOMERS,2020-05-25,16:51:37
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-25,16:54:16
PM,amaly,LOGOFF,none,2020-05-25,16:55:52
PM,zkrepy,LOGON,none,2020-05-25,16:56:25
PM,pskala,SELECT,ASSIGNMENTS,2020-05-25,16:56:51
PM,ktarnows,LOGOFF,none,2020-05-26,09:01:25
SALES,mwyjko,UPDATE,PRODUCTS,2020-05-26,09:06:06
PM,amaly,LOGON,none,2020-05-26,09:09:12
PM,kespiel,LOGOFF,none,2020-05-26,09:10:46
PM,kespiel,LOGON,none,2020-05-26,09:12:49
SALES,sbaszel,SELECT,PRODUCTS,2020-05-26,09:14:02
PM,apuzon,LOGON,none,2020-05-26,09:15:11
SALES,sbaszel,DELETE,PRODUCTS,2020-05-26,09:15:50
PM,apuzon,LOGOFF,none,2020-05-26,09:16:42
PM,kespiel,ALTER USER,none,2020-05-26,09:18:58
PM,apuzon,LOGON,none,2020-05-26,09:22:14
PM,aosinska,INSERT,PROJECT_TYPE,2020-05-26,09:23:30
PM,aosinska,LOGOFF,none,2020-05-26,09:25:10
PM,apuzon,INSERT,PAYMENTS,2020-05-26,09:25:51
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-26,09:26:48
PM,gnyski,LOGOFF,none,2020-05-26,09:27:26
PM,gostrow,LOGOFF,none,2020-05-26,09:27:34
PM,mjarcinska,LOGOFF,none,2020-05-26,09:30:04
PM,gostrow,LOGON,none,2020-05-26,09:31:20
PM,zfenicki,SELECT,PROJECT_TYPE,2020-05-26,09:35:13
SALES,amaly,SELECT,ORDERS,2020-05-26,09:36:46
PM,rbielik,LOGOFF,none,2020-05-26,09:37:00
PM,mszkopianski,SET ROLE,none,2020-05-26,09:37:16
PM,mjarcinska,LOGON,none,2020-05-26,09:39:57
PM,ktarnows,LOGON,none,2020-05-26,09:43:05
PM,ktarnows,LOGOFF,none,2020-05-26,09:43:15
SALES,apuzon,SELECT,ORDERS,2020-05-26,09:43:30
PM,amaly,LOGOFF,none,2020-05-26,09:43:55
PM,app,LOGON,none,2020-05-26,09:46:28
PM,amaly,LOGON,none,2020-05-26,09:46:40
PM,gnyski,LOGON,none,2020-05-26,09:48:09
SALES,app,INSERT,ORDERS,2020-05-26,09:50:43
PM,aosinska,LOGON,none,2020-05-26,09:56:27
SALES,kuszka,DELETE,ORDERS,2020-05-26,09:57:35
SALES,app,SELECT,DISTRIBUTORS,2020-05-26,09:58:57
PM,ktarnows,LOGON,none,2020-05-26,10:01:21
PM,ktarnows,LOGOFF,none,2020-05-26,10:03:11
SALES,gostrow,SELECT,WAREHOUSES,2020-05-26,10:03:27
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-05-26,10:03:45
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-05-26,10:04:58
PM,mwarzycha,LOGOFF,none,2020-05-26,10:05:26
SALES,amaly,SELECT,PRODUCTS,2020-05-26,10:05:53
SALES,sbaszel,SELECT,PRODUCTS,2020-05-26,10:06:20
PM,amaly,LOGOFF,none,2020-05-26,10:06:22
PM,aosinska,INSERT,PROJECTS,2020-05-26,10:09:42
SALES,apuzon,SELECT,ORDERS,2020-05-26,10:12:32
PM,mszkopianski,CREATE ROLE,none,2020-05-26,10:12:45
PM,app,LOGOFF,none,2020-05-26,10:14:09
PM,gnyski,DELETE,CLIENTS,2020-05-26,10:14:10
PM,pskala,SELECT,ASSIGNMENTS,2020-05-26,10:14:27
PM,zfenicki,UPDATE,PROJECTS,2020-05-26,10:14:29
PM,tlalka,LOGON,none,2020-05-26,10:15:45
PM,ktarnows,LOGON,none,2020-05-26,10:16:14
PM,app,LOGON,none,2020-05-26,10:16:32
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-26,10:17:02
PM,pskala,SELECT,TASKS,2020-05-26,10:21:17
PM,ktarnows,ALTER,EMPLOYEES,2020-05-26,10:21:47
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-26,10:22:37
PM,mszkopianski,DROP USER,none,2020-05-26,10:23:21
SALES,ktarnows,ALTER,DISTRIBUTORS,2020-05-26,10:25:39
PM,aosinska,LOGOFF,none,2020-05-26,10:30:30
PM,zkrepy,SELECT,ASSIGNMENTS,2020-05-26,10:33:34
SALES,ktarnows,ALTER,WAREHOUSES,2020-05-26,10:33:39
PM,anowotworski,LOGOFF,none,2020-05-26,10:34:38
SALES,app,INSERT,ORDERS,2020-05-26,10:34:40
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-26,10:39:34
PM,aosinska,LOGON,none,2020-05-26,10:44:05
PM,aosinska,UPDATE,PROJECT_TYPE,2020-05-26,10:44:15
PM,aosinska,SELECT,PROJECTS,2020-05-26,10:44:29
PM,mwyjko,SELECT,CLIENTS,2020-05-26,10:45:32
SALES,gnyski,SELECT,ORDERS,2020-05-26,10:46:50
PM,aosinska,LOGOFF,none,2020-05-26,10:47:38
PM,mwarzycha,LOGON,none,2020-05-26,10:48:38
PM,ktarnows,LOGOFF,none,2020-05-26,10:49:47
PM,pskala,SELECT,TASKS,2020-05-26,10:51:26
SALES,gnyski,SELECT,DISTRIBUTORS,2020-05-26,10:54:31
PM,rbielik,LOGON,none,2020-05-26,10:55:04
PM,kuszka,DELETE,CLIENTS,2020-05-26,10:55:17
PM,ktarnows,LOGON,none,2020-05-26,10:57:13
PM,gnyski,LOGOFF,none,2020-05-26,10:57:43
PM,amaly,LOGON,none,2020-05-26,10:58:53
SALES,app,DELETE,ORDERS,2020-05-26,11:02:23
PM,amaly,LOGOFF,none,2020-05-26,11:11:19
PM,mwarzycha,DELETE,DIVISIONS,2020-05-26,11:13:46
PM,gnyski,LOGON,none,2020-05-26,11:18:00
PM,anowotworski,LOGON,none,2020-05-26,11:18:07
PM,amaly,LOGON,none,2020-05-26,11:18:12
PM,mszkopianski,CREATE ROLE,none,2020-05-26,11:19:00
PM,mwarzycha,INSERT,DEPARTMENTS,2020-05-26,11:21:20
PM,sbaszel,LOGOFF,none,2020-05-26,11:23:30
PM,adynka,LOGOFF,none,2020-05-26,11:24:35
PM,pskala,LOGOFF,none,2020-05-26,11:24:51
PM,rbielik,LOGOFF,none,2020-05-26,11:26:38
PM,rbielik,LOGON,none,2020-05-26,11:26:39
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-26,11:27:21
PM,zfenicki,DELETE,ASSIGNMENTS,2020-05-26,11:29:15
SALES,app,SELECT,ORDERS,2020-05-26,11:29:40
PM,mwyjko,LOGOFF,none,2020-05-26,11:31:21
PM,ktarnows,ALTER,PROJECTS,2020-05-26,11:33:50
PM,aosinska,LOGON,none,2020-05-26,11:39:25
PM,rbielik,LOGOFF,none,2020-05-26,11:43:59
PM,gnyski,DELETE,CLIENTS,2020-05-26,11:45:20
PM,apuzon,DELETE,PAYMENTS,2020-05-26,11:47:43
PM,ktarnows,LOGOFF,none,2020-05-26,11:47:54
PM,kuszka,LOGOFF,none,2020-05-26,11:48:52
PM,kespiel,CREATE ROLE,none,2020-05-26,11:49:49
PM,zfenicki,DELETE,ASSIGNMENTS,2020-05-26,11:49:55
PM,sbaszel,LOGON,none,2020-05-26,11:52:14
PM,aosinska,DELETE,PROJECTS,2020-05-26,11:57:13
PM,anowotworski,LOGOFF,none,2020-05-26,11:59:45
PM,apuzon,UPDATE,PAYMENTS,2020-05-26,11:59:54
PM,ktarnows,LOGON,none,2020-05-26,12:03:06
PM,aosinska,INSERT,PROJECTS,2020-05-26,12:03:07
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-26,12:05:46
PM,mszkopianski,DROP USER,none,2020-05-26,12:08:03
PM,amaly,LOGOFF,none,2020-05-26,12:08:51
PM,pskala,LOGON,none,2020-05-26,12:10:24
PM,amaly,LOGON,none,2020-05-26,12:12:02
SALES,app,INSERT,ORDERS,2020-05-26,12:14:00
PM,apuzon,INSERT,PAYMENTS,2020-05-26,12:17:17
PM,aosinska,LOGOFF,none,2020-05-26,12:18:12
PM,app,LOGOFF,none,2020-05-26,12:18:32
SALES,amaly,SELECT,PRODUCTS,2020-05-26,12:20:20
PM,mwyjko,LOGON,none,2020-05-26,12:20:26
SALES,amaly,SELECT,PRODUCTS,2020-05-26,12:25:25
SALES,sbaszel,DELETE,PRODUCTS,2020-05-26,12:28:52
PM,gostrow,LOGOFF,none,2020-05-26,12:33:46
PM,gnyski,SELECT,CLIENTS,2020-05-26,12:34:23
PM,gostrow,LOGON,none,2020-05-26,12:34:41
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-05-26,12:37:22
PM,ktarnows,ALTER,TASKS,2020-05-26,12:42:52
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-26,12:46:14
SALES,sbaszel,INSERT,PRODUCTS,2020-05-26,12:46:34
PM,aosinska,LOGON,none,2020-05-26,12:46:54
PM,rbielik,LOGON,none,2020-05-26,12:48:12
SALES,sbaszel,INSERT,PRODUCTS,2020-05-26,12:48:15
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-26,12:48:27
PM,aosinska,SELECT,PROJECT_TYPE,2020-05-26,12:50:03
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-26,12:54:52
PM,mwarzycha,SELECT,EXPERIENCES,2020-05-26,12:55:19
PM,apuzon,UPDATE,PAYMENTS,2020-05-26,12:56:04
PM,apuzon,DELETE,PAYMENTS,2020-05-26,12:56:46
PM,apuzon,LOGOFF,none,2020-05-26,12:59:55
PM,kespiel,SET ROLE,none,2020-05-26,13:00:00
PM,app,LOGON,none,2020-05-26,13:00:03
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-26,13:01:30
PM,mszkopianski,LOGOFF,none,2020-05-26,13:04:05
PM,pskala,SELECT,ASSIGNMENTS,2020-05-26,13:06:27
SALES,rbielik,UPDATE,WAREHOUSES,2020-05-26,13:06:59
PM,ktarnows,LOGOFF,none,2020-05-26,13:07:57
PM,ktarnows,LOGON,none,2020-05-26,13:10:07
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-26,13:13:30
SALES,app,UPDATE,ORDERS,2020-05-26,13:14:28
PM,ktarnows,ALTER,PROJECT_CATEGORY,2020-05-26,13:14:31
PM,adynka,LOGON,none,2020-05-26,13:15:33
PM,mszkopianski,LOGON,none,2020-05-26,13:15:42
PM,mwarzycha,UPDATE,DIVISIONS,2020-05-26,13:15:49
PM,sbaszel,LOGOFF,none,2020-05-26,13:17:01
PM,apuzon,LOGON,none,2020-05-26,13:17:34
PM,mjarcinska,UPDATE,PROJECTS,2020-05-26,13:19:26
PM,gnyski,LOGOFF,none,2020-05-26,13:22:49
PM,sbaszel,LOGON,none,2020-05-26,13:23:17
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-05-26,13:23:47
PM,gnyski,LOGON,none,2020-05-26,13:24:15
PM,zfenicki,SELECT,CLIENTS,2020-05-26,13:24:28
SALES,rbielik,UPDATE,WAREHOUSES,2020-05-26,13:24:33
PM,adynka,SELECT,TASKS,2020-05-26,13:31:59
PM,mszkopianski,ALTER USER,none,2020-05-26,13:33:38
SALES,gnyski,INSERT,ORDERS,2020-05-26,13:43:44
PM,kuszka,LOGON,none,2020-05-26,13:45:27
PM,kuszka,LOGOFF,none,2020-05-26,13:46:31
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-26,13:46:46
PM,ktarnows,LOGOFF,none,2020-05-26,13:46:57
SALES,gnyski,UPDATE,ORDERS,2020-05-26,13:47:24
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-26,13:47:25
PM,adynka,LOGOFF,none,2020-05-26,13:49:04
PM,kuszka,LOGON,none,2020-05-26,13:49:05
SALES,gostrow,UPDATE,WAREHOUSES,2020-05-26,13:50:06
PM,mwyjko,INSERT,TASKS,2020-05-26,13:52:34
PM,aosinska,SELECT,PAYMENTS,2020-05-26,13:54:23
PM,gnyski,LOGOFF,none,2020-05-26,13:54:38
PM,amaly,LOGOFF,none,2020-05-26,13:56:03
PM,aosinska,LOGOFF,none,2020-05-26,13:59:12
PM,amaly,LOGON,none,2020-05-26,14:01:38
SALES,sbaszel,UPDATE,WAREHOUSES,2020-05-26,14:02:07
PM,ktarnows,LOGON,none,2020-05-26,14:04:15
PM,amaly,LOGOFF,none,2020-05-26,14:05:34
PM,apuzon,UPDATE,PAYMENTS,2020-05-26,14:05:46
PM,pskala,SELECT,TASKS,2020-05-26,14:07:59
PM,aosinska,LOGON,none,2020-05-26,14:08:16
PM,mwyjko,SELECT,PROJECT_CATEGORY,2020-05-26,14:08:22
PM,amaly,LOGON,none,2020-05-26,14:10:25
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-26,14:15:28
SALES,app,SELECT,ORDERS,2020-05-26,14:17:40
PM,mwarzycha,LOGOFF,none,2020-05-26,14:17:50
PM,app,LOGOFF,none,2020-05-26,14:22:54
SALES,sbaszel,INSERT,WAREHOUSES,2020-05-26,14:24:20
PM,mjarcinska,INSERT,PROJECT_STATUS,2020-05-26,14:24:36
PM,ktarnows,LOGOFF,none,2020-05-26,14:25:37
PM,zfenicki,DELETE,TASKS,2020-05-26,14:27:26
PM,mwyjko,SELECT,SKILLS,2020-05-26,14:30:33
PM,mszkopianski,SET ROLE,none,2020-05-26,14:31:53
PM,mjarcinska,SELECT,PROJECT_STATUS,2020-05-26,14:35:22
PM,mwarzycha,LOGON,none,2020-05-26,14:35:52
SALES,sbaszel,INSERT,PRODUCTS,2020-05-26,14:37:14
PM,mwyjko,LOGOFF,none,2020-05-26,14:38:13
PM,amaly,LOGOFF,none,2020-05-26,14:40:08
PM,mjarcinska,SELECT,CLIENTS,2020-05-26,14:40:26
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-26,14:42:25
PM,mwyjko,LOGON,none,2020-05-26,14:45:10
PM,mwarzycha,LOGOFF,none,2020-05-26,14:46:12
PM,app,LOGON,none,2020-05-26,14:50:17
SALES,rbielik,UPDATE,WAREHOUSES,2020-05-26,14:54:16
PM,mwarzycha,LOGON,none,2020-05-26,14:54:34
PM,apuzon,UPDATE,PAYMENTS,2020-05-26,14:58:31
PM,ktarnows,LOGON,none,2020-05-26,15:00:44
PM,apuzon,INSERT,PAYMENTS,2020-05-26,15:00:54
PM,mszkopianski,ALTER USER,none,2020-05-26,15:02:35
PM,aosinska,LOGOFF,none,2020-05-26,15:04:07
PM,ktarnows,LOGOFF,none,2020-05-26,15:05:09
SALES,gostrow,SELECT,ORDERS,2020-05-26,15:09:36
PM,amaly,LOGON,none,2020-05-26,15:17:31
PM,mjarcinska,SELECT,EXPERIENCES,2020-05-26,15:19:43
PM,mjarcinska,DELETE,TASKS,2020-05-26,15:20:28
PM,sbaszel,LOGOFF,none,2020-05-26,15:21:21
PM,apuzon,DELETE,PAYMENTS,2020-05-26,15:21:35
SALES,app,SELECT,DISTRIBUTORS,2020-05-26,15:31:31
SALES,kuszka,DELETE,ORDERS,2020-05-26,15:31:42
PM,aosinska,LOGON,none,2020-05-26,15:33:10
PM,adynka,LOGON,none,2020-05-26,15:34:18
PM,apuzon,INSERT,PAYMENTS,2020-05-26,15:34:28
PM,sbaszel,LOGON,none,2020-05-26,15:35:51
PM,aosinska,LOGOFF,none,2020-05-26,15:39:25
PM,kuszka,UPDATE,CLIENTS,2020-05-26,15:39:47
PM,mjarcinska,UPDATE,ASSIGNMENTS,2020-05-26,15:41:35
PM,mszkopianski,CREATE TABLE,none,2020-05-26,15:43:11
PM,apuzon,LOGOFF,none,2020-05-26,15:43:22
PM,mwyjko,DELETE,ASSIGNMENTS,2020-05-26,15:43:25
SALES,app,INSERT,ORDERS,2020-05-26,15:43:55
PM,mszkopianski,SET ROLE,none,2020-05-26,15:45:24
PM,amaly,LOGOFF,none,2020-05-26,15:46:32
PM,jsmidt,LOGON,none,2020-05-26,15:46:44
SALES,sbaszel,UPDATE,PRODUCTS,2020-05-26,15:49:45
SALES,app,INSERT,ORDERS,2020-05-26,15:54:09
PM,kuszka,DELETE,CUSTOMERS,2020-05-26,15:57:12
PM,ktarnows,LOGON,none,2020-05-26,15:57:32
PM,pskala,LOGOFF,none,2020-05-26,15:57:42
PM,sbaszel,LOGOFF,none,2020-05-26,16:01:59
PM,amaly,LOGON,none,2020-05-26,16:03:02
PM,gnyski,LOGON,none,2020-05-26,16:03:16
SALES,rbielik,UPDATE,WAREHOUSES,2020-05-26,16:05:26
PM,gnyski,INSERT,CUSTOMERS,2020-05-26,16:07:48
PM,aosinska,LOGON,none,2020-05-26,16:09:31
PM,mjarcinska,DELETE,PROJECT_STATUS,2020-05-26,16:13:11
PM,mwyjko,INSERT,ASSIGNMENTS,2020-05-26,16:13:33
PM,ktarnows,LOGOFF,none,2020-05-26,16:15:08
PM,sbaszel,LOGON,none,2020-05-26,16:15:25
PM,anowotworski,LOGON,none,2020-05-26,16:19:22
PM,kespiel,CREATE ROLE,none,2020-05-26,16:20:20
PM,app,LOGOFF,none,2020-05-26,16:21:59
PM,mwarzycha,DELETE,EXPERIENCES,2020-05-26,16:24:32
PM,apuzon,LOGON,none,2020-05-26,16:25:18
PM,pskala,LOGON,none,2020-05-26,16:26:11
PM,mszkopianski,CREATE TABLE,none,2020-05-26,16:27:27
PM,amaly,LOGOFF,none,2020-05-26,16:28:24
PM,mwarzycha,UPDATE,SKILLS,2020-05-26,16:29:42
PM,kespiel,SET ROLE,none,2020-05-26,16:30:08
PM,kuszka,LOGOFF,none,2020-05-26,16:30:47
PM,pskala,LOGOFF,none,2020-05-26,16:31:19
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-05-26,16:37:26
PM,ktarnows,LOGON,none,2020-05-26,16:42:25
PM,tlalka,SELECT,TASKS,2020-05-26,16:42:39
PM,mwarzycha,SELECT,SKILLS,2020-05-26,16:44:52
SALES,sbaszel,DELETE,PRODUCTS,2020-05-26,16:45:13
PM,pskala,LOGON,none,2020-05-26,16:45:27
PM,apuzon,LOGOFF,none,2020-05-26,16:46:15
PM,mjarcinska,LOGOFF,none,2020-05-26,16:46:55
PM,ktarnows,LOGOFF,none,2020-05-26,16:48:11
PM,ktarnows,LOGON,none,2020-05-26,16:50:05
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-26,16:51:32
PM,aosinska,INSERT,PROJECTS,2020-05-26,16:53:41
PM,aosinska,LOGOFF,none,2020-05-26,16:55:32
PM,aosinska,LOGON,none,2020-05-26,16:55:54
PM,rbielik,LOGOFF,none,2020-05-26,16:56:08
PM,kespiel,CREATE ROLE,none,2020-05-27,09:03:43
PM,amaly,LOGON,none,2020-05-27,09:04:57
PM,mszkopianski,ALTER USER,none,2020-05-27,09:05:27
PM,kespiel,SET ROLE,none,2020-05-27,09:06:04
PM,ktarnows,ALTER,PROJECT_STATUS,2020-05-27,09:07:58
PM,rbielik,LOGON,none,2020-05-27,09:08:45
SALES,amaly,SELECT,ORDERS,2020-05-27,09:09:56
SALES,amaly,SELECT,ORDERS,2020-05-27,09:11:09
PM,gnyski,LOGOFF,none,2020-05-27,09:11:15
PM,zfenicki,SELECT,EXPERIENCES,2020-05-27,09:13:51
PM,aosinska,DELETE,PROJECTS,2020-05-27,09:14:13
PM,gostrow,LOGOFF,none,2020-05-27,09:14:36
PM,mwarzycha,INSERT,SKILLS,2020-05-27,09:17:06
PM,zkrepy,SELECT,TASKS,2020-05-27,09:17:31
PM,tlalka,SELECT,ASSIGNMENTS,2020-05-27,09:17:51
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-05-27,09:18:22
PM,mjarcinska,LOGON,none,2020-05-27,09:18:42
PM,apuzon,LOGON,none,2020-05-27,09:18:45
PM,amaly,LOGOFF,none,2020-05-27,09:20:29
PM,apuzon,INSERT,PAYMENTS,2020-05-27,09:21:52
PM,gostrow,LOGON,none,2020-05-27,09:22:58
PM,kespiel,DROP USER,none,2020-05-27,09:28:48
SALES,gostrow,SELECT,WAREHOUSES,2020-05-27,09:29:50
PM,mwyjko,UPDATE,PROJECTS,2020-05-27,09:30:31
PM,mwyjko,DELETE,TASKS,2020-05-27,09:30:42
PM,app,LOGON,none,2020-05-27,09:34:37
PM,aosinska,INSERT,PROJECTS,2020-05-27,09:34:42
PM,ktarnows,LOGOFF,none,2020-05-27,09:35:57
PM,mwarzycha,INSERT,EMPLOYEES,2020-05-27,09:37:09
PM,rbielik,LOGOFF,none,2020-05-27,09:39:36
PM,aosinska,SELECT,CLIENTS,2020-05-27,09:41:20
PM,gnyski,LOGON,none,2020-05-27,09:41:36
SALES,app,INSERT,ORDERS,2020-05-27,09:45:30
PM,kuszka,LOGON,none,2020-05-27,09:47:15
PM,mszkopianski,CREATE ROLE,none,2020-05-27,09:49:02
SALES,apuzon,SELECT,ORDERS,2020-05-27,09:51:13
PM,amaly,LOGON,none,2020-05-27,09:52:12
PM,kespiel,DROP USER,none,2020-05-27,09:54:34
PM,aosinska,INSERT,PROJECT_TYPE,2020-05-27,09:59:44
SALES,amaly,SELECT,PRODUCTS,2020-05-27,10:04:20
SALES,app,UPDATE,ORDERS,2020-05-27,10:05:27
PM,mwarzycha,SELECT,EMPLOYEES,2020-05-27,10:09:21
PM,rbielik,LOGON,none,2020-05-27,10:09:53
PM,zfenicki,UPDATE,PROJECTS,2020-05-27,10:12:13
PM,kespiel,DROP USER,none,2020-05-27,10:12:32
SALES,gnyski,SELECT,PRODUCTS,2020-05-27,10:15:57
PM,ktarnows,LOGON,none,2020-05-27,10:22:48
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,10:27:16
PM,ktarnows,LOGOFF,none,2020-05-27,10:34:54
PM,ktarnows,LOGON,none,2020-05-27,10:35:52
PM,apuzon,INSERT,PAYMENTS,2020-05-27,10:37:18
PM,mszkopianski,SET ROLE,none,2020-05-27,10:37:31
PM,jsmidt,LOGOFF,none,2020-05-27,10:38:50
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,10:39:25
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-27,10:41:54
PM,aosinska,SELECT,PROJECT_DETAILS,2020-05-27,10:42:36
SALES,mwarzycha,DELETE,DISTRIBUTORS,2020-05-27,10:43:54
PM,mwarzycha,DELETE,DEPARTMENTS,2020-05-27,10:45:57
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,10:46:20
PM,kuszka,LOGOFF,none,2020-05-27,10:46:35
PM,mjarcinska,UPDATE,ASSIGNMENTS,2020-05-27,10:47:39
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-27,10:48:16
PM,mjarcinska,INSERT,TASKS,2020-05-27,10:49:07
SALES,sbaszel,SELECT,WAREHOUSES,2020-05-27,10:51:02
PM,ktarnows,LOGOFF,none,2020-05-27,10:54:06
PM,aosinska,UPDATE,PROJECTS,2020-05-27,10:54:51
PM,ktarnows,LOGON,none,2020-05-27,10:58:29
SALES,app,UPDATE,ORDERS,2020-05-27,11:01:21
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,11:03:15
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,11:05:25
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-27,11:07:57
PM,adynka,LOGOFF,none,2020-05-27,11:08:40
PM,tlalka,LOGOFF,none,2020-05-27,11:09:58
PM,ktarnows,LOGOFF,none,2020-05-27,11:10:37
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-05-27,11:11:20
PM,pskala,LOGOFF,none,2020-05-27,11:16:23
PM,sbaszel,LOGOFF,none,2020-05-27,11:16:30
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,11:19:55
PM,mwarzycha,LOGOFF,none,2020-05-27,11:27:33
PM,aosinska,LOGOFF,none,2020-05-27,11:33:27
PM,apuzon,UPDATE,PAYMENTS,2020-05-27,11:34:16
PM,tlalka,LOGON,none,2020-05-27,11:35:52
PM,aosinska,LOGON,none,2020-05-27,11:37:05
PM,pskala,LOGON,none,2020-05-27,11:38:01
PM,kespiel,CREATE ROLE,none,2020-05-27,11:40:31
PM,ktarnows,LOGON,none,2020-05-27,11:41:09
PM,apuzon,LOGOFF,none,2020-05-27,11:41:22
PM,aosinska,SELECT,ASSIGNMENTS,2020-05-27,11:42:27
PM,ktarnows,LOGOFF,none,2020-05-27,11:42:53
PM,aosinska,SELECT,PAYMENTS,2020-05-27,11:44:53
PM,apuzon,LOGON,none,2020-05-27,11:45:51
PM,kuszka,LOGON,none,2020-05-27,11:46:48
SALES,amaly,SELECT,ORDERS,2020-05-27,11:47:53
SALES,app,UPDATE,ORDERS,2020-05-27,11:47:57
PM,sbaszel,LOGON,none,2020-05-27,11:51:31
PM,aosinska,LOGOFF,none,2020-05-27,11:54:10
SALES,kuszka,SELECT,ORDERS,2020-05-27,11:56:13
PM,zfenicki,DELETE,PROJECT_STATUS,2020-05-27,11:56:59
PM,gnyski,INSERT,CUSTOMERS,2020-05-27,11:58:03
PM,aosinska,LOGON,none,2020-05-27,11:58:05
