,System,User,Operation,Object,Date,Day,Time
40069,2,22,4,15.0,20200407,2,125507
40070,1,4,1,,20200407,2,125511
40071,1,10,15,,20200407,2,125651
40072,1,12,4,7.0,20200407,2,125738
40073,1,10,12,,20200407,2,125748
40074,1,16,4,13.0,20200407,2,130010
40075,1,16,7,12.0,20200407,2,130031
40076,2,18,7,15.0,20200407,2,130101
40077,1,7,1,,20200407,2,130103
40078,1,17,5,14.0,20200407,2,130159
40079,2,20,3,18.0,20200407,2,130227
40080,2,19,3,17.0,20200407,2,130248
40081,2,18,8,16.0,20200407,2,130300
40082,1,15,3,8.0,20200407,2,130320
40083,1,21,2,,20200407,2,130340
40084,2,22,4,15.0,20200407,2,130400
40085,2,20,7,18.0,20200407,2,130434
40086,1,11,1,,20200407,2,130528
40087,1,21,1,,20200407,2,130748
40088,1,10,12,,20200407,2,130749
40089,1,19,2,,20200407,2,130816
40090,1,17,5,8.0,20200407,2,130844
40091,2,20,4,18.0,20200407,2,130846
40092,1,15,7,8.0,20200407,2,131224
40093,2,20,7,18.0,20200407,2,131247
40094,1,19,1,,20200407,2,131429
40095,2,22,3,15.0,20200407,2,131434
40096,1,16,8,10.0,20200407,2,131546
40097,1,8,2,,20200407,2,131836
40098,1,15,8,8.0,20200407,2,131950
40099,2,20,3,17.0,20200407,2,132048
40100,1,6,3,3.0,20200407,2,132058
40101,1,12,2,,20200407,2,132112
40102,1,10,14,,20200407,2,132332
40103,1,11,11,,20200407,2,132636
40104,1,16,7,12.0,20200407,2,132702
40105,1,16,2,,20200407,2,132732
40106,1,10,15,,20200407,2,132823
40107,1,19,3,19.0,20200407,2,133033
40108,1,15,2,,20200407,2,133039
40109,1,22,2,,20200407,2,133045
40110,1,22,1,,20200407,2,133154
40111,2,18,8,16.0,20200407,2,133201
40112,1,12,1,,20200407,2,133227
40113,1,16,1,,20200407,2,133501
40114,1,10,2,,20200407,2,133545
40115,1,15,1,,20200407,2,133615
40116,1,10,1,,20200407,2,133648
40117,1,12,2,,20200407,2,133655
40118,1,17,5,3.0,20200407,2,133712
40119,2,18,7,16.0,20200407,2,133811
40120,2,20,7,18.0,20200407,2,134006
40121,1,20,2,,20200407,2,134041
40122,1,10,11,,20200407,2,134046
40123,1,19,3,19.0,20200407,2,134155
40124,1,17,5,2.0,20200407,2,134205
40125,1,12,1,,20200407,2,134240
40126,2,17,5,17.0,20200407,2,134428
40127,1,17,5,4.0,20200407,2,134527
40128,1,12,3,1.0,20200407,2,134626
40129,1,3,4,10.0,20200407,2,134701
40130,1,21,2,,20200407,2,134744
40131,1,20,1,,20200407,2,134746
40132,1,19,2,,20200407,2,135051
40133,1,12,4,5.0,20200407,2,135114
40134,1,15,3,8.0,20200407,2,135353
40135,1,12,3,1.0,20200407,2,135510
40136,1,2,8,4.0,20200407,2,135530
40137,1,10,15,,20200407,2,135544
40138,1,16,8,13.0,20200407,2,135556
40139,1,19,1,,20200407,2,135603
40140,1,17,5,1.0,20200407,2,135712
40141,1,17,2,,20200407,2,135729
40142,1,12,2,,20200407,2,135737
40143,2,20,3,18.0,20200407,2,135800
40144,1,2,4,11.0,20200407,2,135818
40145,2,22,4,15.0,20200407,2,135906
40146,1,17,1,,20200407,2,140021
40147,1,15,2,,20200407,2,140206
40148,1,10,13,,20200407,2,140247
40149,1,3,8,3.0,20200407,2,140252
40150,1,14,2,,20200407,2,140552
40151,1,21,1,,20200407,2,140621
40152,2,18,7,15.0,20200407,2,140642
40153,2,21,4,15.0,20200407,2,140938
40154,2,21,3,15.0,20200407,2,141201
40155,1,22,2,,20200407,2,141212
40156,1,10,13,,20200407,2,141224
40157,1,16,2,,20200407,2,141227
40158,1,15,1,,20200407,2,141233
40159,1,3,7,4.0,20200407,2,141244
40160,1,7,2,,20200407,2,141419
40161,1,9,3,4.0,20200407,2,141630
40162,1,7,1,,20200407,2,141632
40163,2,20,8,18.0,20200407,2,141728
40164,1,22,1,,20200407,2,141930
40165,1,20,2,,20200407,2,142158
40166,1,14,1,,20200407,2,142214
40167,1,20,1,,20200407,2,142607
40168,1,19,2,,20200407,2,142609
40169,1,20,2,,20200407,2,142822
40170,1,16,1,,20200407,2,142830
40171,1,16,2,,20200407,2,142904
40172,1,3,7,4.0,20200407,2,143005
40173,1,15,2,,20200407,2,143126
40174,1,15,1,,20200407,2,143318
40175,1,15,8,8.0,20200407,2,143323
40176,1,20,1,,20200407,2,143509
40177,1,3,2,,20200407,2,143529
40178,2,13,7,18.0,20200407,2,143631
40179,1,15,8,8.0,20200407,2,143631
40180,1,15,3,8.0,20200407,2,143632
40181,1,21,2,,20200407,2,143706
40182,1,17,2,,20200407,2,143736
40183,1,4,3,4.0,20200407,2,143739
40184,1,19,1,,20200407,2,143743
40185,1,12,1,,20200407,2,143807
40186,2,18,8,16.0,20200407,2,143848
40187,1,15,8,8.0,20200407,2,143900
40188,2,19,3,16.0,20200407,2,143904
40189,2,15,3,18.0,20200407,2,144049
40190,1,21,1,,20200407,2,144249
40191,1,6,3,4.0,20200407,2,144325
40192,1,15,3,8.0,20200407,2,144326
40193,1,18,2,,20200407,2,144326
40194,1,22,2,,20200407,2,144426
40195,1,6,3,3.0,20200407,2,144510
40196,1,10,2,,20200407,2,144618
40197,1,15,7,8.0,20200407,2,144624
40198,1,19,2,,20200407,2,144626
40199,1,16,1,,20200407,2,144743
40200,2,20,7,18.0,20200407,2,144810
40201,2,21,3,18.0,20200407,2,144940
40202,1,17,1,,20200407,2,144941
40203,1,18,1,,20200407,2,145116
40204,1,2,4,4.0,20200407,2,145222
40205,2,20,4,18.0,20200407,2,145301
40206,1,17,5,6.0,20200407,2,145436
40207,1,10,1,,20200407,2,145449
40208,1,15,2,,20200407,2,145540
40209,2,14,3,15.0,20200407,2,145640
40210,1,20,2,,20200407,2,145643
40211,1,15,1,,20200407,2,145836
40212,1,17,5,3.0,20200407,2,150012
40213,1,10,13,,20200407,2,150021
40214,1,16,2,,20200407,2,150123
40215,1,13,2,,20200407,2,150226
40216,1,12,8,7.0,20200407,2,150241
40217,1,20,1,,20200407,2,150306
40218,1,15,2,,20200407,2,150316
40219,1,11,2,,20200407,2,150408
40220,1,17,5,1.0,20200407,2,150455
40221,1,12,7,2.0,20200407,2,150718
40222,2,12,8,17.0,20200407,2,150718
40223,1,19,1,,20200407,2,150746
40224,1,22,1,,20200407,2,150813
40225,1,5,2,,20200407,2,150931
40226,1,18,2,,20200407,2,151153
40227,1,15,1,,20200407,2,151216
40228,1,16,1,,20200407,2,151320
40229,1,17,5,3.0,20200407,2,151423
40230,2,20,3,18.0,20200407,2,151553
40231,1,12,8,7.0,20200407,2,151945
40232,2,19,3,17.0,20200407,2,152003
40233,2,14,3,15.0,20200407,2,152045
40234,1,17,5,9.0,20200407,2,152146
40235,1,18,1,,20200407,2,152219
40236,1,17,5,8.0,20200407,2,152317
40237,1,8,1,,20200407,2,152332
40238,2,20,4,18.0,20200407,2,152522
40239,1,17,2,,20200407,2,152540
40240,1,1,7,4.0,20200407,2,152625
40241,2,18,8,15.0,20200407,2,152744
40242,1,4,2,,20200407,2,152902
40243,1,20,2,,20200407,2,153042
40244,1,14,3,11.0,20200407,2,153110
40245,2,12,8,17.0,20200407,2,153124
40246,1,12,3,5.0,20200407,2,153135
40247,1,10,2,,20200407,2,153148
40248,2,22,3,15.0,20200407,2,153200
40249,1,1,7,10.0,20200407,2,153314
40250,1,18,2,,20200407,2,153324
40251,1,18,1,,20200407,2,153405
40252,2,21,3,18.0,20200407,2,153424
40253,1,20,1,,20200407,2,153435
40254,1,13,1,,20200407,2,153532
40255,2,20,4,18.0,20200407,2,153546
40256,1,16,4,10.0,20200407,2,153706
40257,1,15,7,8.0,20200407,2,153708
40258,1,17,1,,20200407,2,153719
40259,1,12,2,,20200407,2,153754
40260,1,16,8,14.0,20200407,2,153935
40261,2,21,4,15.0,20200407,2,154053
40262,2,18,4,16.0,20200407,2,154149
40263,1,14,3,19.0,20200407,2,154333
40264,1,11,1,,20200407,2,154518
40265,1,2,4,4.0,20200407,2,154534
40266,2,18,3,16.0,20200407,2,154614
40267,1,11,14,,20200407,2,154636
40268,1,14,8,19.0,20200407,2,154711
40269,1,19,2,,20200407,2,154740
40270,1,12,1,,20200407,2,154742
40271,1,8,2,,20200407,2,154852
40272,1,18,2,,20200407,2,154902
40273,2,22,4,15.0,20200407,2,154917
40274,1,16,4,10.0,20200407,2,154931
40275,1,2,3,11.0,20200407,2,155108
40276,1,4,1,,20200407,2,155240
40277,2,20,7,18.0,20200407,2,155337
40278,1,9,2,,20200407,2,155410
40279,2,20,3,18.0,20200407,2,155506
40280,1,11,14,,20200407,2,155739
40281,1,14,7,11.0,20200407,2,155754
40282,2,17,5,15.0,20200407,2,155803
40283,2,20,3,18.0,20200407,2,155829
40284,1,19,1,,20200407,2,155920
40285,1,11,11,,20200407,2,155944
40286,1,18,1,,20200407,2,160009
40287,1,15,2,,20200407,2,160038
40288,1,2,3,12.0,20200407,2,160045
40289,1,1,2,,20200407,2,160102
40290,2,17,5,16.0,20200407,2,160202
40291,1,22,2,,20200407,2,160256
40292,2,14,7,18.0,20200407,2,160446
40293,2,20,8,18.0,20200407,2,160629
40294,2,14,7,18.0,20200407,2,160647
40295,1,11,13,,20200407,2,160653
40296,1,16,7,12.0,20200407,2,160734
40297,1,10,1,,20200407,2,160815
40298,1,1,1,,20200407,2,160816
40299,1,17,5,6.0,20200407,2,160827
40300,2,20,3,17.0,20200407,2,161052
40301,1,17,5,9.0,20200407,2,161105
40302,1,16,8,10.0,20200407,2,161141
40303,2,20,3,16.0,20200407,2,161241
40304,2,12,7,17.0,20200407,2,161343
40305,1,17,2,,20200407,2,161352
40306,1,17,1,,20200407,2,161512
40307,1,2,4,4.0,20200407,2,161558
40308,1,16,3,4.0,20200407,2,161644
40309,1,12,7,2.0,20200407,2,161823
40310,1,17,2,,20200407,2,162105
40311,1,2,3,4.0,20200407,2,162315
40312,1,11,15,,20200407,2,162513
40313,2,13,3,15.0,20200407,2,162514
40314,1,19,2,,20200407,2,162630
40315,2,21,4,15.0,20200407,2,162653
40316,1,19,1,,20200407,2,162657
40317,1,22,1,,20200407,2,162924
40318,1,10,2,,20200407,2,162935
40319,1,9,1,,20200407,2,162941
40320,1,19,2,,20200407,2,163100
40321,2,22,3,18.0,20200407,2,163106
40322,1,6,3,4.0,20200407,2,163138
40323,1,17,1,,20200407,2,163154
40324,1,7,2,,20200407,2,163248
40325,1,14,8,19.0,20200407,2,163506
40326,1,19,1,,20200407,2,163527
40327,1,3,1,,20200407,2,163540
40328,1,13,2,,20200407,2,163554
40329,1,17,5,4.0,20200407,2,163655
40330,1,12,2,,20200407,2,163928
40331,1,1,2,,20200407,2,163930
40332,1,15,1,,20200407,2,164004
40333,2,22,3,15.0,20200407,2,164113
40334,1,12,1,,20200407,2,164241
40335,2,20,3,16.0,20200407,2,164315
40336,2,20,4,18.0,20200407,2,164346
40337,1,17,5,7.0,20200407,2,164447
40338,1,14,3,11.0,20200407,2,164452
40339,1,16,3,9.0,20200407,2,164526
40340,1,15,7,8.0,20200407,2,164543
40341,1,2,8,4.0,20200407,2,164612
40342,1,1,1,,20200407,2,164729
40343,1,11,15,,20200407,2,164840
40344,1,12,3,2.0,20200407,2,164956
40345,1,13,1,,20200407,2,165052
40346,1,20,2,,20200407,2,165230
40347,2,12,4,17.0,20200407,2,165350
40348,1,7,1,,20200407,2,165351
40349,1,13,7,19.0,20200407,2,165354
40350,1,17,5,1.0,20200407,2,165449
40351,1,15,4,8.0,20200407,2,165512
40352,1,15,2,,20200407,2,165524
40353,1,16,3,8.0,20200407,2,165613
40354,1,20,1,,20200407,2,165648
40355,2,21,4,15.0,20200407,2,165705
40356,1,14,8,11.0,20200407,2,165713
40357,1,10,1,,20200407,2,165715
40358,1,15,1,,20200407,2,165743
40359,1,22,2,,20200407,2,165949
40360,1,10,11,,20200408,3,90110
40361,1,15,8,8.0,20200408,3,90153
40362,1,15,7,8.0,20200408,3,90235
40363,1,16,2,,20200408,3,90237
40364,1,4,2,,20200408,3,90256
40365,2,18,8,15.0,20200408,3,90346
40366,1,20,2,,20200408,3,90418
40367,1,13,2,,20200408,3,90428
40368,2,18,4,15.0,20200408,3,90435
40369,1,17,2,,20200408,3,90501
40370,1,2,3,2.0,20200408,3,90532
40371,1,20,1,,20200408,3,90708
40372,1,15,4,8.0,20200408,3,90721
40373,2,19,3,18.0,20200408,3,90937
40374,1,19,3,19.0,20200408,3,91004
40375,1,16,1,,20200408,3,91022
40376,2,19,3,16.0,20200408,3,91043
40377,1,15,2,,20200408,3,91135
40378,2,21,4,15.0,20200408,3,91347
40379,1,11,14,,20200408,3,91350
40380,1,8,1,,20200408,3,91412
40381,1,19,2,,20200408,3,91445
40382,1,8,2,,20200408,3,91527
40383,1,17,1,,20200408,3,91600
40384,2,20,7,18.0,20200408,3,91600
40385,1,10,12,,20200408,3,91609
40386,1,10,14,,20200408,3,91708
40387,2,21,4,15.0,20200408,3,91722
40388,1,18,2,,20200408,3,91914
40389,1,1,2,,20200408,3,92054
40390,1,19,1,,20200408,3,92243
40391,1,6,2,,20200408,3,92314
40392,1,14,3,19.0,20200408,3,92542
40393,1,20,2,,20200408,3,92623
40394,1,16,8,14.0,20200408,3,92646
40395,2,19,3,16.0,20200408,3,92930
40396,1,18,1,,20200408,3,93013
40397,1,10,15,,20200408,3,93033
40398,1,10,15,,20200408,3,93059
40399,1,17,2,,20200408,3,93129
40400,1,22,1,,20200408,3,93324
40401,1,12,2,,20200408,3,93333
40402,1,3,4,12.0,20200408,3,93353
40403,1,17,1,,20200408,3,93405
40404,1,11,15,,20200408,3,93631
40405,1,12,1,,20200408,3,93638
40406,1,12,2,,20200408,3,93801
40407,1,2,8,3.0,20200408,3,93847
40408,1,7,3,4.0,20200408,3,93852
40409,1,7,3,4.0,20200408,3,93853
40410,2,18,4,16.0,20200408,3,93957
40411,1,10,2,,20200408,3,94009
40412,1,4,1,,20200408,3,94105
40413,1,9,3,3.0,20200408,3,94131
40414,1,6,1,,20200408,3,94142
40415,2,18,8,16.0,20200408,3,94324
40416,1,6,2,,20200408,3,94537
40417,1,15,1,,20200408,3,94642
40418,1,10,1,,20200408,3,94644
40419,1,1,1,,20200408,3,94705
40420,2,22,3,18.0,20200408,3,94742
40421,1,17,5,14.0,20200408,3,94830
40422,1,15,8,8.0,20200408,3,94846
40423,2,1,4,16.0,20200408,3,95018
40424,2,19,3,16.0,20200408,3,95053
40425,1,2,7,9.0,20200408,3,95421
40426,1,18,2,,20200408,3,95438
40427,1,7,2,,20200408,3,95525
40428,1,18,1,,20200408,3,95704
40429,1,11,14,,20200408,3,95741
40430,1,13,1,,20200408,3,95754
40431,2,21,4,15.0,20200408,3,95806
40432,1,2,7,3.0,20200408,3,95854
40433,1,16,2,,20200408,3,100007
40434,1,12,1,,20200408,3,100035
40435,1,20,1,,20200408,3,100116
40436,1,5,1,,20200408,3,100314
40437,1,15,8,8.0,20200408,3,100420
40438,2,13,4,18.0,20200408,3,100452
40439,1,12,7,5.0,20200408,3,100511
40440,1,10,15,,20200408,3,100516
40441,1,13,2,,20200408,3,100528
40442,1,16,1,,20200408,3,100654
40443,1,15,3,8.0,20200408,3,100718
40444,1,3,4,9.0,20200408,3,100914
40445,1,10,11,,20200408,3,100930
40446,2,12,4,17.0,20200408,3,101119
40447,1,19,2,,20200408,3,101218
40448,2,15,3,18.0,20200408,3,101425
40449,1,14,4,19.0,20200408,3,101528
40450,2,20,8,18.0,20200408,3,101615
40451,1,10,11,,20200408,3,101638
40452,1,2,3,10.0,20200408,3,101654
40453,1,12,7,1.0,20200408,3,101752
40454,1,17,2,,20200408,3,102215
40455,1,15,7,8.0,20200408,3,102239
40456,1,12,8,7.0,20200408,3,102330
40457,1,9,2,,20200408,3,102353
40458,1,16,3,9.0,20200408,3,102359
40459,1,15,3,8.0,20200408,3,102550
40460,1,16,3,3.0,20200408,3,102614
40461,1,16,4,13.0,20200408,3,102633
40462,1,17,1,,20200408,3,102941
40463,1,13,1,,20200408,3,103131
40464,1,12,2,,20200408,3,103325
40465,1,20,2,,20200408,3,103350
40466,1,19,1,,20200408,3,103358
40467,2,19,3,17.0,20200408,3,103438
40468,2,18,4,16.0,20200408,3,103505
40469,1,20,1,,20200408,3,103528
40470,2,20,8,18.0,20200408,3,103614
40471,2,20,7,18.0,20200408,3,103615
40472,1,15,4,8.0,20200408,3,103643
40473,2,20,8,18.0,20200408,3,103856
40474,1,20,2,,20200408,3,103922
40475,1,21,2,,20200408,3,103946
40476,2,15,3,18.0,20200408,3,103958
40477,1,13,2,,20200408,3,104109
40478,1,20,1,,20200408,3,104123
40479,2,18,7,15.0,20200408,3,104342
40480,1,12,1,,20200408,3,104501
40481,1,15,4,8.0,20200408,3,104538
40482,1,1,7,10.0,20200408,3,104625
40483,1,18,2,,20200408,3,104916
40484,1,17,5,14.0,20200408,3,104945
40485,1,18,1,,20200408,3,105246
40486,1,11,13,,20200408,3,105248
40487,1,12,7,7.0,20200408,3,105614
40488,1,5,3,3.0,20200408,3,105738
40489,1,11,2,,20200408,3,110000
40490,1,2,7,9.0,20200408,3,110022
40491,1,12,2,,20200408,3,110032
40492,2,19,3,16.0,20200408,3,110033
40493,2,20,7,18.0,20200408,3,110115
40494,1,11,1,,20200408,3,110308
40495,1,12,1,,20200408,3,110348
40496,1,15,4,8.0,20200408,3,110353
40497,1,17,5,4.0,20200408,3,110404
40498,1,10,12,,20200408,3,110508
40499,1,17,2,,20200408,3,110741
40500,1,17,1,,20200408,3,110757
40501,1,21,1,,20200408,3,110823
40502,1,15,3,8.0,20200408,3,110829
40503,1,3,2,,20200408,3,110843
40504,1,16,3,4.0,20200408,3,110851
40505,2,14,4,18.0,20200408,3,110854
40506,1,17,2,,20200408,3,110944
40507,1,15,2,,20200408,3,111054
40508,2,20,8,18.0,20200408,3,111055
40509,2,22,4,15.0,20200408,3,111355
40510,1,16,2,,20200408,3,111432
40511,1,17,1,,20200408,3,111502
40512,1,10,13,,20200408,3,111637
40513,1,18,2,,20200408,3,111925
40514,1,19,3,19.0,20200408,3,111925
40515,1,16,1,,20200408,3,112001
40516,1,1,3,13.0,20200408,3,112045
40517,2,20,8,18.0,20200408,3,112055
40518,2,19,3,17.0,20200408,3,112135
40519,1,9,1,,20200408,3,112139
40520,1,17,5,8.0,20200408,3,112155
40521,1,12,3,6.0,20200408,3,112218
40522,1,19,2,,20200408,3,112256
40523,1,17,5,6.0,20200408,3,112416
40524,1,5,3,4.0,20200408,3,112448
40525,1,18,1,,20200408,3,112513
40526,1,12,4,2.0,20200408,3,112602
40527,1,19,1,,20200408,3,112644
40528,1,15,1,,20200408,3,112912
40529,1,16,3,13.0,20200408,3,112926
40530,2,21,4,15.0,20200408,3,112926
40531,2,19,3,18.0,20200408,3,112949
40532,1,13,1,,20200408,3,113007
40533,1,15,7,8.0,20200408,3,113008
40534,1,21,2,,20200408,3,113135
40535,1,2,8,9.0,20200408,3,113239
40536,2,12,8,17.0,20200408,3,113345
40537,1,17,2,,20200408,3,113351
40538,1,12,2,,20200408,3,113455
40539,1,14,4,11.0,20200408,3,113511
40540,1,17,1,,20200408,3,113536
40541,2,20,7,18.0,20200408,3,113623
40542,2,18,7,16.0,20200408,3,113638
40543,1,12,1,,20200408,3,113700
40544,1,10,15,,20200408,3,113714
40545,1,14,4,19.0,20200408,3,113906
40546,2,18,8,16.0,20200408,3,113910
40547,2,13,3,16.0,20200408,3,113949
40548,2,15,3,18.0,20200408,3,114012
40549,1,19,2,,20200408,3,114037
40550,2,14,4,18.0,20200408,3,114046
40551,1,1,4,4.0,20200408,3,114119
40552,1,17,5,2.0,20200408,3,114128
40553,1,12,3,1.0,20200408,3,114438
40554,1,9,3,3.0,20200408,3,114508
40555,1,1,3,19.0,20200408,3,114626
40556,1,8,1,,20200408,3,114639
40557,1,3,1,,20200408,3,114647
40558,1,16,7,14.0,20200408,3,114907
40559,1,11,15,,20200408,3,115046
40560,1,14,3,19.0,20200408,3,115126
40561,1,17,5,9.0,20200408,3,115130
40562,1,3,2,,20200408,3,115216
40563,1,4,3,4.0,20200408,3,115221
40564,1,5,3,4.0,20200408,3,115443
40565,1,18,2,,20200408,3,115610
40566,1,16,2,,20200408,3,115716
40567,1,12,3,7.0,20200408,3,115849
40568,1,15,7,8.0,20200408,3,120039
40569,1,13,7,19.0,20200408,3,120042
40570,1,18,1,,20200408,3,120217
40571,1,18,2,,20200408,3,120420
40572,1,18,1,,20200408,3,120455
40573,1,5,3,4.0,20200408,3,120559
40574,1,21,1,,20200408,3,120800
40575,1,5,2,,20200408,3,120852
40576,1,15,7,8.0,20200408,3,121010
40577,2,20,8,18.0,20200408,3,121118
40578,1,19,1,,20200408,3,121147
40579,2,22,3,18.0,20200408,3,121153
40580,1,20,2,,20200408,3,121200
40581,1,2,3,3.0,20200408,3,121201
40582,1,5,1,,20200408,3,121207
40583,1,16,1,,20200408,3,121228
40584,1,2,3,4.0,20200408,3,121242
40585,1,22,2,,20200408,3,121256
40586,1,22,1,,20200408,3,121303
40587,1,10,2,,20200408,3,121517
40588,2,18,3,15.0,20200408,3,121526
40589,1,20,1,,20200408,3,122105
40590,1,13,4,19.0,20200408,3,122146
40591,1,7,1,,20200408,3,122155
40592,1,15,4,8.0,20200408,3,122305
40593,1,17,5,1.0,20200408,3,122306
40594,1,13,7,11.0,20200408,3,122316
40595,1,8,3,3.0,20200408,3,122327
40596,2,18,7,15.0,20200408,3,122419
40597,1,11,14,,20200408,3,122610
40598,1,17,2,,20200408,3,122659
40599,1,10,1,,20200408,3,122736
40600,1,19,2,,20200408,3,122826
40601,1,4,2,,20200408,3,122857
40602,2,20,8,18.0,20200408,3,122952
40603,2,15,3,18.0,20200408,3,122958
40604,1,10,15,,20200408,3,123030
40605,2,18,4,16.0,20200408,3,123111
40606,1,15,7,8.0,20200408,3,123228
40607,1,13,2,,20200408,3,123340
40608,1,19,1,,20200408,3,123632
40609,1,6,1,,20200408,3,123632
40610,1,19,2,,20200408,3,123709
40611,1,11,13,,20200408,3,123719
40612,1,2,2,,20200408,3,123722
40613,1,1,8,9.0,20200408,3,123725
40614,2,22,4,15.0,20200408,3,123758
40615,1,12,3,7.0,20200408,3,123821
40616,1,18,2,,20200408,3,123845
40617,2,21,3,15.0,20200408,3,123904
40618,1,15,2,,20200408,3,123926
40619,1,10,12,,20200408,3,124052
40620,1,15,1,,20200408,3,124234
40621,1,16,7,14.0,20200408,3,124335
40622,1,5,2,,20200408,3,124356
40623,1,16,7,13.0,20200408,3,124537
40624,1,17,1,,20200408,3,124724
40625,1,16,7,13.0,20200408,3,124741
40626,2,20,7,18.0,20200408,3,124751
40627,2,12,7,17.0,20200408,3,124759
40628,1,12,3,1.0,20200408,3,124814
40629,1,20,2,,20200408,3,124939
40630,1,22,2,,20200408,3,125025
40631,1,19,1,,20200408,3,125103
40632,1,3,1,,20200408,3,125130
40633,1,2,1,,20200408,3,125227
40634,1,7,2,,20200408,3,125404
40635,1,22,1,,20200408,3,125436
40636,1,11,11,,20200408,3,125527
40637,1,11,15,,20200408,3,125716
40638,1,16,2,,20200408,3,125914
40639,1,2,3,3.0,20200408,3,130043
40640,2,21,3,18.0,20200408,3,130044
40641,1,15,8,8.0,20200408,3,130244
40642,2,12,7,17.0,20200408,3,130338
40643,1,18,1,,20200408,3,130343
40644,1,12,8,5.0,20200408,3,130441
40645,1,9,2,,20200408,3,130443
40646,1,16,1,,20200408,3,130524
40647,1,16,2,,20200408,3,130632
40648,1,14,7,19.0,20200408,3,130821
40649,2,18,4,16.0,20200408,3,130838
40650,1,17,2,,20200408,3,130914
40651,1,9,1,,20200408,3,131006
40652,2,22,4,15.0,20200408,3,131104
40653,1,9,3,4.0,20200408,3,131137
40654,1,14,2,,20200408,3,131241
40655,2,15,3,18.0,20200408,3,131323
40656,1,14,1,,20200408,3,131330
40657,1,16,1,,20200408,3,131341
40658,1,3,2,,20200408,3,131418
40659,1,2,7,4.0,20200408,3,131427
40660,2,18,7,15.0,20200408,3,131533
40661,1,5,1,,20200408,3,131542
40662,1,14,8,19.0,20200408,3,131649
40663,2,21,4,15.0,20200408,3,131700
40664,1,15,2,,20200408,3,131809
40665,1,17,1,,20200408,3,132030
40666,1,4,1,,20200408,3,132108
40667,1,15,1,,20200408,3,132148
40668,1,18,2,,20200408,3,132253
40669,1,18,1,,20200408,3,132255
40670,2,17,5,17.0,20200408,3,132337
40671,2,18,3,15.0,20200408,3,132515
40672,1,20,1,,20200408,3,132711
40673,1,17,5,2.0,20200408,3,132920
40674,2,20,3,16.0,20200408,3,132925
40675,1,22,2,,20200408,3,133021
40676,1,19,3,19.0,20200408,3,133127
40677,2,20,8,18.0,20200408,3,133139
40678,2,20,7,18.0,20200408,3,133145
40679,1,10,13,,20200408,3,133157
40680,1,12,4,1.0,20200408,3,133251
40681,1,1,2,,20200408,3,133420
40682,1,11,14,,20200408,3,133435
40683,1,17,2,,20200408,3,133511
40684,1,1,1,,20200408,3,133720
40685,1,6,2,,20200408,3,133833
40686,1,1,3,2.0,20200408,3,134040
40687,1,12,3,2.0,20200408,3,134113
40688,1,20,2,,20200408,3,134538
40689,1,17,1,,20200408,3,134619
40690,1,11,13,,20200408,3,134645
40691,1,22,1,,20200408,3,134745
40692,1,8,3,4.0,20200408,3,134822
40693,1,14,3,19.0,20200408,3,134845
40694,1,20,1,,20200408,3,134951
40695,2,17,5,15.0,20200408,3,135055
40696,2,20,4,18.0,20200408,3,135157
40697,1,12,4,1.0,20200408,3,135224
40698,1,17,2,,20200408,3,135355
40699,1,17,1,,20200408,3,135643
40700,2,15,3,18.0,20200408,3,135719
40701,2,20,4,18.0,20200408,3,135829
40702,1,22,2,,20200408,3,135844
40703,1,22,1,,20200408,3,135859
40704,1,15,3,8.0,20200408,3,135907
40705,1,16,8,14.0,20200408,3,135913
40706,1,15,4,8.0,20200408,3,135915
40707,1,17,5,5.0,20200408,3,135933
40708,1,16,7,12.0,20200408,3,140002
40709,1,19,2,,20200408,3,140015
40710,2,18,8,16.0,20200408,3,140102
40711,1,11,13,,20200408,3,140120
40712,1,15,2,,20200408,3,140152
40713,2,20,8,18.0,20200408,3,140203
40714,1,19,1,,20200408,3,140329
40715,1,12,7,6.0,20200408,3,140841
40716,1,3,1,,20200408,3,140900
40717,2,17,5,15.0,20200408,3,140913
40718,1,7,1,,20200408,3,140954
40719,1,1,8,4.0,20200408,3,141000
40720,2,20,3,17.0,20200408,3,141117
40721,1,13,1,,20200408,3,141202
40722,1,15,1,,20200408,3,141329
40723,1,12,7,5.0,20200408,3,141449
40724,1,17,2,,20200408,3,141601
40725,1,16,4,14.0,20200408,3,141617
40726,1,11,15,,20200408,3,141705
40727,1,16,4,10.0,20200408,3,141709
